Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003
48201312100,14000US48201312100,"Census Tract 3121, Harris County, Texas","Census Tract 3121, Harris County, Texas",tx,140,0,ACSSF,6767,,,,,48,201,,,,312100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3140,3140,6079.725,0.516470733
48201312200,14000US48201312200,"Census Tract 3122, Harris County, Texas","Census Tract 3122, Harris County, Texas",tx,140,0,ACSSF,6768,,,,,48,201,,,,312200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2262,2262,5389.484,0.419706192
48201312300,14000US48201312300,"Census Tract 3123, Harris County, Texas","Census Tract 3123, Harris County, Texas",tx,140,0,ACSSF,6769,,,,,48,201,,,,312300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844,1844,3384.624,0.54481681
48201312400,14000US48201312400,"Census Tract 3124, Harris County, Texas","Census Tract 3124, Harris County, Texas",tx,140,0,ACSSF,6770,,,,,48,201,,,,312400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2262,2262,5412.088,0.417953288
48201312500,14000US48201312500,"Census Tract 3125, Harris County, Texas","Census Tract 3125, Harris County, Texas",tx,140,0,ACSSF,6771,,,,,48,201,,,,312500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3513,3513,5080.997,0.691399728
48201312600,14000US48201312600,"Census Tract 3126, Harris County, Texas","Census Tract 3126, Harris County, Texas",tx,140,0,ACSSF,6772,,,,,48,201,,,,312600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7310,7310,8761.516,0.834330507
48201312700,14000US48201312700,"Census Tract 3127, Harris County, Texas","Census Tract 3127, Harris County, Texas",tx,140,0,ACSSF,6773,,,,,48,201,,,,312700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2083,2083,6691.87,0.311273257
48201312800,14000US48201312800,"Census Tract 3128, Harris County, Texas","Census Tract 3128, Harris County, Texas",tx,140,0,ACSSF,6774,,,,,48,201,,,,312800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430,2430,6732.048,0.360959974
48201312900,14000US48201312900,"Census Tract 3129, Harris County, Texas","Census Tract 3129, Harris County, Texas",tx,140,0,ACSSF,6775,,,,,48,201,,,,312900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3823,3823,6956.4,0.549565867
48201313000,14000US48201313000,"Census Tract 3130, Harris County, Texas","Census Tract 3130, Harris County, Texas",tx,140,0,ACSSF,6776,,,,,48,201,,,,313000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2617,2617,6169.113,0.424210074
48201313100,14000US48201313100,"Census Tract 3131, Harris County, Texas","Census Tract 3131, Harris County, Texas",tx,140,0,ACSSF,6777,,,,,48,201,,,,313100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3203,3203,2133.502,1.501287265
48201313200,14000US48201313200,"Census Tract 3132, Harris County, Texas","Census Tract 3132, Harris County, Texas",tx,140,0,ACSSF,6778,,,,,48,201,,,,313200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,4147,3516.779,1.179203919
48201313300,14000US48201313300,"Census Tract 3133, Harris County, Texas","Census Tract 3133, Harris County, Texas",tx,140,0,ACSSF,6779,,,,,48,201,,,,313300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537,2537,2894.798,0.876399813
48201313400,14000US48201313400,"Census Tract 3134, Harris County, Texas","Census Tract 3134, Harris County, Texas",tx,140,0,ACSSF,6780,,,,,48,201,,,,313400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3177,3177,4428.417,0.717412204
48201313500,14000US48201313500,"Census Tract 3135, Harris County, Texas","Census Tract 3135, Harris County, Texas",tx,140,0,ACSSF,6781,,,,,48,201,,,,313500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2647,2647,4212.206,0.628411792
48201313600,14000US48201313600,"Census Tract 3136, Harris County, Texas","Census Tract 3136, Harris County, Texas",tx,140,0,ACSSF,6782,,,,,48,201,,,,313600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358,4358,4872.469,0.894413024
48201313700,14000US48201313700,"Census Tract 3137, Harris County, Texas","Census Tract 3137, Harris County, Texas",tx,140,0,ACSSF,6783,,,,,48,201,,,,313700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447,2447,4790.122,0.510842907
48201313800,14000US48201313800,"Census Tract 3138, Harris County, Texas","Census Tract 3138, Harris County, Texas",tx,140,0,ACSSF,6784,,,,,48,201,,,,313800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4650,4650,5461.265,0.851451049
48201313900,14000US48201313900,"Census Tract 3139, Harris County, Texas","Census Tract 3139, Harris County, Texas",tx,140,0,ACSSF,6785,,,,,48,201,,,,313900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4488,4488,4217.994,1.064013038
48201314001,14000US48201314001,"Census Tract 3140.01, Harris County, Texas","Census Tract 3140.01, Harris County, Texas",tx,140,0,ACSSF,6786,,,,,48,201,,,,314001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2888,2888,5319.669,0.542890932
48201314002,14000US48201314002,"Census Tract 3140.02, Harris County, Texas","Census Tract 3140.02, Harris County, Texas",tx,140,0,ACSSF,6787,,,,,48,201,,,,314002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7163,7163,10098.97,0.70928012
48201314300,14000US48201314300,"Census Tract 3143, Harris County, Texas","Census Tract 3143, Harris County, Texas",tx,140,0,ACSSF,6788,,,,,48,201,,,,314300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485,4485,7706.482,0.5819776
48201314400,14000US48201314400,"Census Tract 3144, Harris County, Texas","Census Tract 3144, Harris County, Texas",tx,140,0,ACSSF,6789,,,,,48,201,,,,314400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3500,3825.241,0.914974896
48201320100,14000US48201320100,"Census Tract 3201, Harris County, Texas","Census Tract 3201, Harris County, Texas",tx,140,0,ACSSF,6790,,,,,48,201,,,,320100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2788,2788,7335.765,0.380055815
48201320200,14000US48201320200,"Census Tract 3202, Harris County, Texas","Census Tract 3202, Harris County, Texas",tx,140,0,ACSSF,6791,,,,,48,201,,,,320200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6446,6446,4185.017,1.540256557
48201320500,14000US48201320500,"Census Tract 3205, Harris County, Texas","Census Tract 3205, Harris County, Texas",tx,140,0,ACSSF,6792,,,,,48,201,,,,320500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4477,4477,2095.187,2.136801792
48201320601,14000US48201320601,"Census Tract 3206.01, Harris County, Texas","Census Tract 3206.01, Harris County, Texas",tx,140,0,ACSSF,6793,,,,,48,201,,,,320601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2578,2578,4901.6,0.525950699
48201320602,14000US48201320602,"Census Tract 3206.02, Harris County, Texas","Census Tract 3206.02, Harris County, Texas",tx,140,0,ACSSF,6794,,,,,48,201,,,,320602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4517,4517,7725.115,0.584716223
48201320700,14000US48201320700,"Census Tract 3207, Harris County, Texas","Census Tract 3207, Harris County, Texas",tx,140,0,ACSSF,6795,,,,,48,201,,,,320700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4036,4036,3035.172,1.329743613
48201320800,14000US48201320800,"Census Tract 3208, Harris County, Texas","Census Tract 3208, Harris County, Texas",tx,140,0,ACSSF,6796,,,,,48,201,,,,320800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5318,5318,4711.503,1.128726851
48201320900,14000US48201320900,"Census Tract 3209, Harris County, Texas","Census Tract 3209, Harris County, Texas",tx,140,0,ACSSF,6797,,,,,48,201,,,,320900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7444,7444,8325.052,0.894168622
48201321000,14000US48201321000,"Census Tract 3210, Harris County, Texas","Census Tract 3210, Harris County, Texas",tx,140,0,ACSSF,6798,,,,,48,201,,,,321000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9539,9539,6234.311,1.530080834
48201321100,14000US48201321100,"Census Tract 3211, Harris County, Texas","Census Tract 3211, Harris County, Texas",tx,140,0,ACSSF,6799,,,,,48,201,,,,321100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8042,8042,3771.315,2.132412583
48201321200,14000US48201321200,"Census Tract 3212, Harris County, Texas","Census Tract 3212, Harris County, Texas",tx,140,0,ACSSF,6800,,,,,48,201,,,,321200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3117,3117,2726.395,1.143267845
48201321300,14000US48201321300,"Census Tract 3213, Harris County, Texas","Census Tract 3213, Harris County, Texas",tx,140,0,ACSSF,6801,,,,,48,201,,,,321300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6669,6669,11080.9,0.601846418
48201321401,14000US48201321401,"Census Tract 3214.01, Harris County, Texas","Census Tract 3214.01, Harris County, Texas",tx,140,0,ACSSF,6802,,,,,48,201,,,,321401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4658,4658,5842.386,0.797277053
48201321402,14000US48201321402,"Census Tract 3214.02, Harris County, Texas","Census Tract 3214.02, Harris County, Texas",tx,140,0,ACSSF,6803,,,,,48,201,,,,321402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4475,4475,5867.494,0.762676507
48201321500,14000US48201321500,"Census Tract 3215, Harris County, Texas","Census Tract 3215, Harris County, Texas",tx,140,0,ACSSF,6804,,,,,48,201,,,,321500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3023,3023,8316.966,0.363473885
48201321600,14000US48201321600,"Census Tract 3216, Harris County, Texas","Census Tract 3216, Harris County, Texas",tx,140,0,ACSSF,6805,,,,,48,201,,,,321600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6591,6591,5911.085,1.115023699
48201321700,14000US48201321700,"Census Tract 3217, Harris County, Texas","Census Tract 3217, Harris County, Texas",tx,140,0,ACSSF,6806,,,,,48,201,,,,321700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3427,3427,4595.601,0.745713108
48201321800,14000US48201321800,"Census Tract 3218, Harris County, Texas","Census Tract 3218, Harris County, Texas",tx,140,0,ACSSF,6807,,,,,48,201,,,,321800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4142,4142,8220.975,0.503833222
48201321900,14000US48201321900,"Census Tract 3219, Harris County, Texas","Census Tract 3219, Harris County, Texas",tx,140,0,ACSSF,6808,,,,,48,201,,,,321900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6108,6108,6408.314,0.953136849
48201322000,14000US48201322000,"Census Tract 3220, Harris County, Texas","Census Tract 3220, Harris County, Texas",tx,140,0,ACSSF,6809,,,,,48,201,,,,322000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5711,5711,21175.89,0.269693528
48201322100,14000US48201322100,"Census Tract 3221, Harris County, Texas","Census Tract 3221, Harris County, Texas",tx,140,0,ACSSF,6810,,,,,48,201,,,,322100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4244,4244,5055.19,0.839533233
48201322200,14000US48201322200,"Census Tract 3222, Harris County, Texas","Census Tract 3222, Harris County, Texas",tx,140,0,ACSSF,6811,,,,,48,201,,,,322200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639,1639,4492.267,0.364849181
48201322600,14000US48201322600,"Census Tract 3226, Harris County, Texas","Census Tract 3226, Harris County, Texas",tx,140,0,ACSSF,6812,,,,,48,201,,,,322600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5625,5625,5876.841,0.957146906
48201322700,14000US48201322700,"Census Tract 3227, Harris County, Texas","Census Tract 3227, Harris County, Texas",tx,140,0,ACSSF,6813,,,,,48,201,,,,322700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7615,7615,9533.296,0.798779377
48201322800,14000US48201322800,"Census Tract 3228, Harris County, Texas","Census Tract 3228, Harris County, Texas",tx,140,0,ACSSF,6814,,,,,48,201,,,,322800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6123,6123,5097.222,1.201242631
48201322900,14000US48201322900,"Census Tract 3229, Harris County, Texas","Census Tract 3229, Harris County, Texas",tx,140,0,ACSSF,6815,,,,,48,201,,,,322900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4090,4090,6374.755,0.64159332
48201323000,14000US48201323000,"Census Tract 3230, Harris County, Texas","Census Tract 3230, Harris County, Texas",tx,140,0,ACSSF,6816,,,,,48,201,,,,323000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6813,6813,12610.82,0.54025038
48201323100,14000US48201323100,"Census Tract 3231, Harris County, Texas","Census Tract 3231, Harris County, Texas",tx,140,0,ACSSF,6817,,,,,48,201,,,,323100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950,3950,4977.363,0.793592866
48201323200,14000US48201323200,"Census Tract 3232, Harris County, Texas","Census Tract 3232, Harris County, Texas",tx,140,0,ACSSF,6818,,,,,48,201,,,,323200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5322,5322,6543.706,0.813300679
48201323300,14000US48201323300,"Census Tract 3233, Harris County, Texas","Census Tract 3233, Harris County, Texas",tx,140,0,ACSSF,6819,,,,,48,201,,,,323300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3875,3875,7658.909,0.505946746
48201323400,14000US48201323400,"Census Tract 3234, Harris County, Texas","Census Tract 3234, Harris County, Texas",tx,140,0,ACSSF,6820,,,,,48,201,,,,323400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7948,7948,10345.62,0.768247961
48201323500,14000US48201323500,"Census Tract 3235, Harris County, Texas","Census Tract 3235, Harris County, Texas",tx,140,0,ACSSF,6821,,,,,48,201,,,,323500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5700,5700,5525.498,1.031581227
48201323600,14000US48201323600,"Census Tract 3236, Harris County, Texas","Census Tract 3236, Harris County, Texas",tx,140,0,ACSSF,6822,,,,,48,201,,,,323600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8064,8064,4131.838,1.951673521
48201323701,14000US48201323701,"Census Tract 3237.01, Harris County, Texas","Census Tract 3237.01, Harris County, Texas",tx,140,0,ACSSF,6823,,,,,48,201,,,,323701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4334,4334,4856.76,0.892364366
48201323702,14000US48201323702,"Census Tract 3237.02, Harris County, Texas","Census Tract 3237.02, Harris County, Texas",tx,140,0,ACSSF,6824,,,,,48,201,,,,323702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3269,3269,7988.194,0.409228923
48201323801,14000US48201323801,"Census Tract 3238.01, Harris County, Texas","Census Tract 3238.01, Harris County, Texas",tx,140,0,ACSSF,6825,,,,,48,201,,,,323801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3588,3588,6957.678,0.515689262
48201323802,14000US48201323802,"Census Tract 3238.02, Harris County, Texas","Census Tract 3238.02, Harris County, Texas",tx,140,0,ACSSF,6826,,,,,48,201,,,,323802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5105,5105,5481.094,0.931383466
48201323900,14000US48201323900,"Census Tract 3239, Harris County, Texas","Census Tract 3239, Harris County, Texas",tx,140,0,ACSSF,6827,,,,,48,201,,,,323900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950,3950,3612.666,1.093375336
48201324000,14000US48201324000,"Census Tract 3240, Harris County, Texas","Census Tract 3240, Harris County, Texas",tx,140,0,ACSSF,6828,,,,,48,201,,,,324000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5596,5596,1830.16,3.057656252
48201324100,14000US48201324100,"Census Tract 3241, Harris County, Texas","Census Tract 3241, Harris County, Texas",tx,140,0,ACSSF,6829,,,,,48,201,,,,324100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5453,5453,753.8567,7.23347058
48201324200,14000US48201324200,"Census Tract 3242, Harris County, Texas","Census Tract 3242, Harris County, Texas",tx,140,0,ACSSF,6830,,,,,48,201,,,,324200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487,1487,595.522,2.496969098
48201330100,14000US48201330100,"Census Tract 3301, Harris County, Texas","Census Tract 3301, Harris County, Texas",tx,140,0,ACSSF,6831,,,,,48,201,,,,330100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9188,9188,9252.31,0.993049389
48201330200,14000US48201330200,"Census Tract 3302, Harris County, Texas","Census Tract 3302, Harris County, Texas",tx,140,0,ACSSF,6832,,,,,48,201,,,,330200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4203,4203,2458.223,1.709771628
48201330301,14000US48201330301,"Census Tract 3303.01, Harris County, Texas","Census Tract 3303.01, Harris County, Texas",tx,140,0,ACSSF,6833,,,,,48,201,,,,330301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8307,8307,6748.427,1.23095358
48201330302,14000US48201330302,"Census Tract 3303.02, Harris County, Texas","Census Tract 3303.02, Harris County, Texas",tx,140,0,ACSSF,6834,,,,,48,201,,,,330302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6369,6369,2737.08,2.326932017
48201330303,14000US48201330303,"Census Tract 3303.03, Harris County, Texas","Census Tract 3303.03, Harris County, Texas",tx,140,0,ACSSF,6835,,,,,48,201,,,,330303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3893,3893,1890.352,2.059404522
48201330400,14000US48201330400,"Census Tract 3304, Harris County, Texas","Census Tract 3304, Harris County, Texas",tx,140,0,ACSSF,6836,,,,,48,201,,,,330400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4818,4818,2868.793,1.679452183
48201330500,14000US48201330500,"Census Tract 3305, Harris County, Texas","Census Tract 3305, Harris County, Texas",tx,140,0,ACSSF,6837,,,,,48,201,,,,330500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4692,4692,4483.598,1.04648091
48201330600,14000US48201330600,"Census Tract 3306, Harris County, Texas","Census Tract 3306, Harris County, Texas",tx,140,0,ACSSF,6838,,,,,48,201,,,,330600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6759,6759,4747.947,1.42356258
48201330700,14000US48201330700,"Census Tract 3307, Harris County, Texas","Census Tract 3307, Harris County, Texas",tx,140,0,ACSSF,6839,,,,,48,201,,,,330700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9199,9199,3834.112,2.399251657
48201330800,14000US48201330800,"Census Tract 3308, Harris County, Texas","Census Tract 3308, Harris County, Texas",tx,140,0,ACSSF,6840,,,,,48,201,,,,330800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12001,12001,997.6534,12.02922793
48201330900,14000US48201330900,"Census Tract 3309, Harris County, Texas","Census Tract 3309, Harris County, Texas",tx,140,0,ACSSF,6841,,,,,48,201,,,,330900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9949,9949,2600.038,3.82648298
48201331100,14000US48201331100,"Census Tract 3311, Harris County, Texas","Census Tract 3311, Harris County, Texas",tx,140,0,ACSSF,6842,,,,,48,201,,,,331100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3598,3598,2884.018,1.24756524
48201331200,14000US48201331200,"Census Tract 3312, Harris County, Texas","Census Tract 3312, Harris County, Texas",tx,140,0,ACSSF,6843,,,,,48,201,,,,331200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2940,2940,2147.293,1.369165417
48201331300,14000US48201331300,"Census Tract 3313, Harris County, Texas","Census Tract 3313, Harris County, Texas",tx,140,0,ACSSF,6844,,,,,48,201,,,,331300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5598,5598,3201.375,1.748623932
48201331400,14000US48201331400,"Census Tract 3314, Harris County, Texas","Census Tract 3314, Harris County, Texas",tx,140,0,ACSSF,6845,,,,,48,201,,,,331400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2278,2278,3763.939,0.60521709
48201331500,14000US48201331500,"Census Tract 3315, Harris County, Texas","Census Tract 3315, Harris County, Texas",tx,140,0,ACSSF,6846,,,,,48,201,,,,331500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8936,8936,2493.651,3.583500001
48201331601,14000US48201331601,"Census Tract 3316.01, Harris County, Texas","Census Tract 3316.01, Harris County, Texas",tx,140,0,ACSSF,6847,,,,,48,201,,,,331601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6776,6776,5675.664,1.193869238
48201331602,14000US48201331602,"Census Tract 3316.02, Harris County, Texas","Census Tract 3316.02, Harris County, Texas",tx,140,0,ACSSF,6848,,,,,48,201,,,,331602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812,1812,784.6763,2.309232321
48201331700,14000US48201331700,"Census Tract 3317, Harris County, Texas","Census Tract 3317, Harris County, Texas",tx,140,0,ACSSF,6849,,,,,48,201,,,,331700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4033,4033,2048.374,1.968879006
48201331800,14000US48201331800,"Census Tract 3318, Harris County, Texas","Census Tract 3318, Harris County, Texas",tx,140,0,ACSSF,6850,,,,,48,201,,,,331800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,4437,4976.585,0.891575173
48201331900,14000US48201331900,"Census Tract 3319, Harris County, Texas","Census Tract 3319, Harris County, Texas",tx,140,0,ACSSF,6851,,,,,48,201,,,,331900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3064,3064,4718.569,0.649349341
48201332000,14000US48201332000,"Census Tract 3320, Harris County, Texas","Census Tract 3320, Harris County, Texas",tx,140,0,ACSSF,6852,,,,,48,201,,,,332000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5731,5731,6718.271,0.853046809
48201332100,14000US48201332100,"Census Tract 3321, Harris County, Texas","Census Tract 3321, Harris County, Texas",tx,140,0,ACSSF,6853,,,,,48,201,,,,332100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321,3321,8003.75,0.414930494
48201332200,14000US48201332200,"Census Tract 3322, Harris County, Texas","Census Tract 3322, Harris County, Texas",tx,140,0,ACSSF,6854,,,,,48,201,,,,332200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4890,4890,4458.445,1.096795043
48201332300,14000US48201332300,"Census Tract 3323, Harris County, Texas","Census Tract 3323, Harris County, Texas",tx,140,0,ACSSF,6855,,,,,48,201,,,,332300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2947,2947,6508.651,0.452782021
48201332400,14000US48201332400,"Census Tract 3324, Harris County, Texas","Census Tract 3324, Harris County, Texas",tx,140,0,ACSSF,6856,,,,,48,201,,,,332400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740,3740,2656.013,1.408125829
48201332500,14000US48201332500,"Census Tract 3325, Harris County, Texas","Census Tract 3325, Harris County, Texas",tx,140,0,ACSSF,6857,,,,,48,201,,,,332500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685,2685,3624.084,0.740876792
48201332600,14000US48201332600,"Census Tract 3326, Harris County, Texas","Census Tract 3326, Harris County, Texas",tx,140,0,ACSSF,6858,,,,,48,201,,,,332600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7774,7774,6088.169,1.276902827
48201332700,14000US48201332700,"Census Tract 3327, Harris County, Texas","Census Tract 3327, Harris County, Texas",tx,140,0,ACSSF,6859,,,,,48,201,,,,332700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362,2362,2416.081,0.977616113
48201332800,14000US48201332800,"Census Tract 3328, Harris County, Texas","Census Tract 3328, Harris County, Texas",tx,140,0,ACSSF,6860,,,,,48,201,,,,332800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5170,5170,6863.85,0.753221637
48201332900,14000US48201332900,"Census Tract 3329, Harris County, Texas","Census Tract 3329, Harris County, Texas",tx,140,0,ACSSF,6861,,,,,48,201,,,,332900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4958,4958,6955.308,0.712836893
48201333000,14000US48201333000,"Census Tract 3330, Harris County, Texas","Census Tract 3330, Harris County, Texas",tx,140,0,ACSSF,6862,,,,,48,201,,,,333000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3456,3456,5991.907,0.576777962
48201333100,14000US48201333100,"Census Tract 3331, Harris County, Texas","Census Tract 3331, Harris County, Texas",tx,140,0,ACSSF,6863,,,,,48,201,,,,333100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277,4277,9146.15,0.467628421
48201333201,14000US48201333201,"Census Tract 3332.01, Harris County, Texas","Census Tract 3332.01, Harris County, Texas",tx,140,0,ACSSF,6864,,,,,48,201,,,,333201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5078,5078,11492.59,0.441849924
48201333202,14000US48201333202,"Census Tract 3332.02, Harris County, Texas","Census Tract 3332.02, Harris County, Texas",tx,140,0,ACSSF,6865,,,,,48,201,,,,333202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5858,5858,6779.461,0.864080451
48201333300,14000US48201333300,"Census Tract 3333, Harris County, Texas","Census Tract 3333, Harris County, Texas",tx,140,0,ACSSF,6866,,,,,48,201,,,,333300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10763,10763,4043.72,2.661657892
